scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),5,6,36,422,0.624980344587461,0.5289103039288362,0.016204092461304682,0.02280312634098545
publication,Faure,deg,"State bigrams, K=6",Random forest,1,1,36,130,nan,0.5215384615384615,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,2,2,36,159,nan,0.4541772151898734,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,3,3,36,167,nan,0.5124067699368904,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,4,4,36,176,nan,0.49772727272727274,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,5,5,36,213,nan,0.5379121847998589,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,6,6,36,209,nan,0.4832142857142857,nan,nan
publication,Faure,deg,"State bigrams, K=6",Random forest,1,2,36,289,0.6815795839380745,0.5379051765844218,0.00507717760605666,0.0422957887265672
publication,Faure,deg,"State bigrams, K=6",Random forest,1,3,36,297,0.6489751266697374,0.5032012897282359,0.00647363961199623,0.027655022500672206
publication,Faure,deg,"State bigrams, K=6",Random forest,1,4,36,306,0.6814138986013986,0.5215472027972028,0.011681087027286636,0.09603863477757024
publication,Faure,deg,"State bigrams, K=6",Random forest,1,5,36,343,0.7003521126760563,0.5397797038642109,0.01020260548280448,0.04781228493383406
publication,Faure,deg,"State bigrams, K=6",Random forest,1,6,36,339,0.6808612440191388,0.5336584468163416,0.01854012633820111,0.05657971466112464
publication,Faure,deg,"State bigrams, K=6",Random forest,2,3,36,326,0.6897337400670358,0.5831732760893308,0.015413810227734165,0.06475020309991537
publication,Faure,deg,"State bigrams, K=6",Random forest,2,4,36,335,0.6735143296169239,0.49001214979988567,0.013763268598612181,0.04620680935711015
publication,Faure,deg,"State bigrams, K=6",Random forest,2,5,36,372,0.7161174594738239,0.6062538754539817,0.014633579836693828,0.05583737265628944
publication,Faure,deg,"State bigrams, K=6",Random forest,2,6,36,368,0.6874717883903584,0.5558815563780807,0.014414715604597424,0.04445097797237509
publication,Faure,deg,"State bigrams, K=6",Random forest,3,4,36,343,0.6858754082743603,0.5710567501360915,0.016151171416698324,0.06534615807776127
publication,Faure,deg,"State bigrams, K=6",Random forest,3,5,36,380,0.6817948609822608,0.5692839672767142,0.01609457044373029,0.05128073298807926
publication,Faure,deg,"State bigrams, K=6",Random forest,3,6,36,376,0.6752034209093773,0.5122625562272584,0.00421152034250178,0.021979597802800146
publication,Faure,deg,"State bigrams, K=6",Random forest,4,5,36,389,0.7339415279556125,0.6336027528809218,0.009730485030011811,0.04808226042082048
publication,Faure,deg,"State bigrams, K=6",Random forest,4,6,36,385,0.6924342105263157,0.5784988038277512,0.008647791017832003,0.05293849555299675
publication,Faure,deg,"State bigrams, K=6",Random forest,5,6,36,422,0.6809140328413865,0.5375811487746254,0.009953353563351629,0.053074992745582035
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,1,144,130,nan,0.5107692307692308,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),2,2,144,159,nan,0.47651898734177217,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),3,3,144,167,nan,0.5077882960413082,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),4,4,144,176,nan,0.5261363636363636,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),5,5,144,213,nan,0.49299065420560745,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),6,6,144,209,nan,0.49001831501831505,nan,nan
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,2,144,289,0.7617985002418965,0.5448959845186261,0.020146402228732745,0.08268264019482016
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,3,144,297,0.744311377245509,0.5168816213726393,0.005633442671622755,0.03429966838042166
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,4,144,306,0.735784527972028,0.5767045454545454,0.01933065227163494,0.052248579362411736
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,5,144,343,0.7687206572769953,0.607114481762369,0.020556976622594682,0.06589407018182906
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),1,6,144,339,0.7654536253220462,0.5788737578211263,0.020998900907857988,0.09004662316425456
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),2,3,144,326,0.7456266711859301,0.5719504387451512,0.008387274285992832,0.05172267017960966
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),2,4,144,335,0.7301181032018296,0.5419525443110349,0.01777303077052714,0.04304733513370792
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),2,5,144,372,0.7640180706882806,0.58517140579325,0.013192909948045438,0.046549718615398014
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),2,6,144,368,0.7424656194517167,0.5500737263398634,0.009345323167508015,0.08578570478195978
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),3,4,144,343,0.7612488091997823,0.582267283614589,0.012907439839940254,0.06646374627781489
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),3,5,144,380,0.7640353096623653,0.5483961654156475,0.012461364623166722,0.03108691399028735
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),3,6,144,376,0.7559987680142108,0.5128642237056986,0.016100734036424817,0.05754437893145317
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),4,5,144,389,0.7806298015364918,0.6060472684592403,0.01204993595777859,0.03017959606254116
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),4,6,144,385,0.7607655502392344,0.5852272727272727,0.008831890615578828,0.05420805178602785
publication,Faure,deg,"State bigrams, K=12",Logistic (L2),5,6,144,422,0.7400459375070197,0.55233955567536,0.023007127615848305,0.08508700511868386
publication,Faure,deg,"State bigrams, K=12",Random forest,1,1,144,130,nan,0.5138461538461538,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,2,2,144,159,nan,0.4782594936708861,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,3,3,144,167,nan,0.532903040734366,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,4,4,144,176,nan,0.5238636363636363,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,5,5,144,213,nan,0.5184006348086758,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,6,6,144,209,nan,0.4976648351648351,nan,nan
publication,Faure,deg,"State bigrams, K=12",Random forest,1,2,144,289,0.8092464925012095,0.5462989840348331,0.012551932300416384,0.10754494625198678
publication,Faure,deg,"State bigrams, K=12",Random forest,1,3,144,297,0.7728754030400737,0.5323122984799632,0.007906761600039653,0.057976833276245844
publication,Faure,deg,"State bigrams, K=12",Random forest,1,4,144,306,0.7647945804195804,0.5335664335664336,0.01936992201896902,0.044143658674096406
publication,Faure,deg,"State bigrams, K=12",Random forest,1,5,144,343,0.8147210184182013,0.5637053087757313,0.021137193286591402,0.07242234676356242
publication,Faure,deg,"State bigrams, K=12",Random forest,1,6,144,339,0.7840771071034229,0.5836584468163415,0.014583956595762837,0.044703152075393604
publication,Faure,deg,"State bigrams, K=12",Random forest,2,3,144,326,0.7901649531126427,0.5973901254095582,0.010329985819257136,0.07434294627740844
publication,Faure,deg,"State bigrams, K=12",Random forest,2,4,144,335,0.7653435891938252,0.5120247284162378,0.027018165915162966,0.08480864013438728
publication,Faure,deg,"State bigrams, K=12",Random forest,2,5,144,372,0.7994840109841439,0.6439454336079369,0.005652253279274746,0.04599590718202136
publication,Faure,deg,"State bigrams, K=12",Random forest,2,6,144,368,0.7826577593211159,0.5798050013541572,0.010871073332299135,0.04587710939719443
publication,Faure,deg,"State bigrams, K=12",Random forest,3,4,144,343,0.7715364725095263,0.6006906641262928,0.010398712692501172,0.020329151587606262
publication,Faure,deg,"State bigrams, K=12",Random forest,3,5,144,380,0.8000372494447724,0.5632959433246183,0.015089849980942578,0.027150533414206705
publication,Faure,deg,"State bigrams, K=12",Random forest,3,6,144,376,0.792775692633871,0.5218176088015356,0.011055520811828092,0.054591732093271575
publication,Faure,deg,"State bigrams, K=12",Random forest,4,5,144,389,0.7938807084933845,0.6181578104993598,0.00735852876043231,0.03962926708223906
publication,Faure,deg,"State bigrams, K=12",Random forest,4,6,144,385,0.7773250598086124,0.6010765550239234,0.010032578534340869,0.05247864498005853
publication,Faure,deg,"State bigrams, K=12",Random forest,5,6,144,422,0.8025333018846733,0.5663791360603814,0.014672470791467376,0.05911325934583282
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,1,25,130,nan,0.5107692307692308,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,2,25,159,nan,0.4929588607594937,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,3,25,167,nan,0.4812966150315548,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,4,25,176,nan,0.509090909090909,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),5,5,25,213,nan,0.4789895961911479,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),6,6,25,209,nan,0.4956776556776557,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,2,25,289,0.7184143686502177,0.6410740203193033,0.022347639952024496,0.10191292450595729
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,3,25,297,0.6299516351911562,0.551082450483648,0.021299345560091353,0.05227919757012864
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,4,25,306,0.7051901223776225,0.6036713286713287,0.01964185940849871,0.04668715155826265
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,5,25,343,0.6520178764897074,0.5329902491874323,0.015245792917827175,0.0430162173254778
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,6,25,339,0.7071356275303644,0.6193043798306956,0.012732818728568587,0.034167104811749435
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,3,25,326,0.7301058260836817,0.684065830602945,0.010481951762392992,0.07256554703382852
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,4,25,335,0.664857597198399,0.5696469411092053,0.025650903726588105,0.0739539784070353
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,5,25,372,0.7485494729382584,0.7136150234741784,0.010827039912999733,0.054601652907240304
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,6,25,368,0.6577894134994433,0.6014113327916704,0.016949199243789303,0.06834801133506117
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,4,25,343,0.7035672972237343,0.6186547359825803,0.01295944249842216,0.089562459029574
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,5,25,380,0.6131399173484018,0.5366590762137696,0.013631716963408317,0.04856841803980291
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,6,25,376,0.6972180041830215,0.6409620949488583,0.021621534029450565,0.058751341379605734
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,5,25,389,0.7206672801963295,0.6334827144686299,0.005292774142700826,0.06825397524147282
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,6,25,385,0.6350553229665072,0.55936004784689,0.012528145826985589,0.04583231645384385
publication,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),5,6,25,422,0.6772497023608959,0.6316126423613451,0.024463628037158954,0.03157505413530276
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,1,25,130,nan,0.4800000000000001,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,2,25,159,nan,0.4741455696202531,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,3,25,167,nan,0.49328743545611015,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,4,25,176,nan,0.4977272727272727,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,5,5,25,213,nan,0.4882295891377182,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,6,6,25,209,nan,0.511941391941392,nan,nan
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,2,25,289,0.9414671020803096,0.6088776003870343,0.011821380905035105,0.0642692769942324
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,3,25,297,0.9521245969599265,0.5994472593274989,0.00928734008503854,0.09734957410216222
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,4,25,306,0.9299606643356643,0.6442744755244755,0.01584570371853721,0.08011749913942517
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,5,25,343,0.9352925243770313,0.5504153123871434,0.015604731587367788,0.05377738995898816
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,6,25,339,0.9384937430990061,0.6386823702613176,0.008851355784672985,0.020662386611228704
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,3,25,326,0.9324323052009189,0.660565661130569,0.016197501529532154,0.03818345329998556
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,4,25,335,0.9232552530017154,0.5781696683819325,0.01185352011934145,0.05256817963881198
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,5,25,372,0.9242514837452387,0.6930640446452299,0.011488802866000045,0.04010720521634899
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,6,25,368,0.9378103277060577,0.5676326321807951,0.007750350449585235,0.0659813796985199
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,4,25,343,0.9252007348938487,0.6623400925421884,0.011055647341573435,0.058853868467973844
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,5,25,380,0.9408190660931659,0.5694526440077592,0.015992506594198732,0.04412400157550712
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,6,25,376,0.9462832707790161,0.6427097957195657,0.010472645713871308,0.05192385072385612
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,5,25,389,0.9210647407170294,0.6279342723004695,0.008167144946626731,0.025887979118549162
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,6,25,385,0.9345843301435406,0.5599581339712919,0.009331213434150757,0.04260371298294841
publication,Faure,deg,"Gaze heatmap, 5x5",Random forest,5,6,25,422,0.9290271132376395,0.6489880270458477,0.005483715756262874,0.04652188100076735
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,1,100,130,nan,0.48769230769230776,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,2,100,159,nan,0.4843829113924051,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,3,100,167,nan,0.4801921973608721,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,4,100,176,nan,0.4954545454545455,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),5,5,100,213,nan,0.49201199083054137,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),6,6,100,209,nan,0.48910256410256414,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,2,100,289,0.8152152878567973,0.6494436381228834,0.015490238836520374,0.07154360311076757
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,3,100,297,0.749781206817135,0.5476738830032243,0.0253738829652321,0.07880823994356541
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,4,100,306,0.8218422202797202,0.66013986013986,0.009201260711227333,0.04897840978507881
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,5,100,343,0.8212035030697002,0.6660527266161069,0.012922522480360164,0.059408238116712184
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,6,100,339,0.8307002208317998,0.6724512329775487,0.009658622063677912,0.03611761901496225
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,3,100,326,0.8031107596128498,0.6524874778744398,0.02003369209719882,0.06849277580272096
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,4,100,335,0.763543453401944,0.5693431961120641,0.01001396042715708,0.043243922031862385
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,5,100,372,0.8568739480910621,0.7065727699530517,0.014721136044607232,0.022152696418669605
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,6,100,368,0.8102261442628871,0.6094760916012157,0.005302039097494266,0.04911265401658274
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,4,100,343,0.7806716113228089,0.5716691616766467,0.014966215100809888,0.05057169803756641
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,5,100,380,0.7781022462118018,0.5941216159230834,0.01242102053957172,0.05434702849431913
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,6,100,376,0.79864911325674,0.6409477695327049,0.018915098121119345,0.0026476470726510158
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,5,100,389,0.8384483034571063,0.7209373666239863,0.01689131986834544,0.04893965396998929
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,6,100,385,0.7565415669856458,0.5767045454545454,0.020229409137312263,0.03367499631608017
publication,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),5,6,100,422,0.7645028865377272,0.5781162252622594,0.007402561504751609,0.03128668649184155
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,1,100,130,nan,0.4753846153846154,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,2,100,159,nan,0.46030063291139234,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,3,100,167,nan,0.5220309810671256,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,4,100,176,nan,0.4852272727272727,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,5,5,100,213,nan,0.509760183389173,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,6,6,100,209,nan,0.4679670329670329,nan,nan
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,2,100,289,0.9660982099661344,0.6221577164973391,0.011541187228584071,0.07710376386764868
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,3,100,297,0.9603466144633811,0.5861814831874712,0.009698462495286792,0.06254756924665526
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,4,100,306,0.9561625874125874,0.653277972027972,0.00986165747472559,0.08336370300013828
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,5,100,343,0.9487044059227159,0.6595521849042976,0.016793366436207692,0.06821674164953226
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,6,100,339,0.9512283768862718,0.686198012513802,0.011093472646591673,0.06158660930165172
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,3,100,326,0.945500508417128,0.6458968854743343,0.005487378917996989,0.03910220678023157
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,4,100,335,0.9294418238993712,0.5889258147512865,0.004377658530041967,0.06577549587879088
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,5,100,372,0.9368522455487642,0.712773496323855,0.0064452912599314285,0.05925099518564104
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,6,100,368,0.9316263428726189,0.6058499593752822,0.006601143292815929,0.10504997108503904
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,4,100,343,0.9382144801306478,0.6148952095808383,0.0024395821512155067,0.047477109968298
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,5,100,380,0.9496816226701525,0.6592027213179275,0.004637921992329546,0.05233236054848248
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,6,100,376,0.9416489986534109,0.6421224536572787,0.007364101892426397,0.06552126011410393
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,5,100,389,0.9409210947503203,0.7135349978659837,0.007976638075826577,0.03209810659414912
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,6,100,385,0.9379859449760766,0.5571172248803828,0.01135040795696988,0.06116465281522857
publication,Faure,deg,"Gaze heatmap, 10x10",Random forest,5,6,100,422,0.9478738459464925,0.6299840510366824,0.011803435685067355,0.050485790322368995
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,1,6,200,nan,0.489,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,2,6,228,nan,0.5,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,3,6,243,nan,0.5456780923994039,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,4,6,234,nan,0.5068376068376068,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),5,5,6,293,nan,0.48745224117044084,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),6,6,6,248,nan,0.5072580645161291,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,2,6,428,0.6038815789473684,0.5707894736842105,0.01447371726510664,0.04549123104675684
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,3,6,443,0.5896141975308641,0.5704320987654321,0.011535477162011289,0.03943219848471734
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,4,6,434,0.630138888888889,0.6067521367521368,0.0161791629617217,0.02590596834630618
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,5,6,493,0.6089931740614334,0.5769283276450512,0.03309291053509454,0.06245366518084041
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,6,6,448,0.699858870967742,0.6730645161290323,0.015487169846254254,0.02502390048703786
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,3,6,471,0.5662497292614251,0.5418020359540827,0.012212269911748156,0.025506011629617922
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,4,6,462,0.5600399235267657,0.5074786324786325,0.014976778639332415,0.018242278801857786
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,5,6,521,0.5697095233818334,0.5464343452487874,0.013247583510311162,0.0743785518076658
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,6,6,476,0.6453469864176571,0.611700622524052,0.01901847288127261,0.007585441475981157
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,4,6,477,0.5974002849002849,0.5709876543209876,0.01065435662869202,0.026450814476854385
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,5,6,536,0.5547936066517788,0.529937218219357,0.03349812207718791,0.08903429304296313
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,6,6,491,0.6669404619673437,0.6495337183061197,0.021614403369942387,0.05709667158881007
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,5,6,527,0.6038676672209096,0.5862504010968175,0.008020745436388269,0.055844934579009985
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,6,6,482,0.593021953405018,0.5500413564929694,0.006919048052249643,0.02800455688564427
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),5,6,6,541,0.6768482329626775,0.6539345480568095,0.00946159746184737,0.03369766464555492
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,1,6,200,nan,0.441,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,2,6,228,nan,0.5078947368421053,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,3,6,243,nan,0.49221650182902044,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,4,6,234,nan,0.5051282051282051,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,5,5,6,293,nan,0.5010157487652596,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,6,6,6,248,nan,0.5112903225806452,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,2,6,428,0.9084320175438596,0.5253947368421052,0.0053083979522793945,0.06906656008129941
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,3,6,443,0.9140972222222222,0.5465843621399177,0.01812905623915518,0.03673728220599126
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,4,6,434,0.90178952991453,0.591923076923077,0.01449278387784487,0.04631231109144735
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,5,6,493,0.9001258532423209,0.5372866894197953,0.007065833790015459,0.07028531336942175
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,6,6,448,0.8917338709677419,0.687016129032258,0.013448141912471357,0.05444407573226581
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,3,6,471,0.9054987004548408,0.5650855533896469,0.007469047520602951,0.03428954980209085
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,4,6,462,0.9012736167341431,0.4957827260458839,0.007889061253648964,0.06676529817955033
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,5,6,521,0.9079957786958864,0.5469358122268128,0.009140545718308472,0.04978729644942392
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,6,6,476,0.8994765138653085,0.6210031126202604,0.008247302934352668,0.047109221181145404
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,4,6,477,0.9052904400126622,0.576289965178854,0.003964534845404351,0.03359589854237616
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,5,6,536,0.9085942218289582,0.5773676596581413,0.010360921020153267,0.043723272393126365
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,6,6,491,0.8949766859153061,0.6699439134474976,0.012480609354711462,0.05401587836745996
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,5,6,527,0.8892134126775765,0.5648828797292961,0.012900776744658695,0.05155669115852226
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,6,6,482,0.9016620140612077,0.5146815550041357,0.009605385409414044,0.06688653207485003
publication,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,5,6,6,541,0.8845938153693713,0.6306836948144886,0.010397844062628836,0.019849340990751484
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,1,12,200,nan,0.514,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),2,2,12,228,nan,0.506140350877193,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),3,3,12,243,nan,0.5186424603712234,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),4,4,12,234,nan,0.4888888888888888,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),5,5,12,293,nan,0.4928105488770851,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),6,6,12,248,nan,0.5088709677419354,nan,nan
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,2,12,428,0.6181140350877192,0.5642105263157895,0.015577188256710794,0.05123415241523633
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,3,12,443,0.6071810699588478,0.5632201646090536,0.02384648701941264,0.04482660799061411
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,4,12,434,0.6377831196581196,0.6132478632478633,0.015444558976802402,0.03523482665419
publication,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,5,12,493,0.6360388225255973,0.6059385665529011,0.018896065855453042,0.07105727177363175
